kg	1 kg	kg
kilogram	1 kg	kg
s	1 s	s
second	1 s	s
m	1 m	m
meter	1 m	m
A	1 A	A
ampere	1 A	A
amp	1 A	ampere
cd	1 cd	cd
candela	1 cd	cd
mol	1 mol	mol
mole	1 mol	mol
K	1 K	K
kelvin	1 K	K
specificheat_iodine	2150 m^2/s^2*K	2.15 J/g K
specificheat_oliveoil	1970 m^2/s^2*K	1.97 J/g K
specificheat_hydrogen	14300 m^2/s^2*K	14.3 J/g K
specificheat_helium	5193.19999999999982 m^2/s^2*K	5.1932 J/g K
specificheat_argon	520.299999999999955 m^2/s^2*K	0.5203 J/g K
specificheat_tissue	3500 m^2/s^2*K	3.5 J/g K
specificheat_diamond	509.099999999999966 m^2/s^2*K	0.5091 J/g K
specificheat_granite	790 m^2/s^2*K	0.79 J/g K
specificheat_graphite	710 m^2/s^2*K	0.71 J/g K
specificheat_ice	2110 m^2/s^2*K	2.11 J/g K
specificheat_asphalt	920 m^2/s^2*K	0.92 J/g K
specificheat_brick	840 m^2/s^2*K	0.84 J/g K
specificheat_concrete	880 m^2/s^2*K	0.88 J/g K
specificheat_glass_silica	840 m^2/s^2*K	0.84 J/g K
specificheat_glass_flint	503 m^2/s^2*K	0.503 J/g K
specificheat_glass_pyrex	753 m^2/s^2*K	0.753 J/g K
specificheat_gypsum	1090 m^2/s^2*K	1.09 J/g K
specificheat_marble	880 m^2/s^2*K	0.88 J/g K
specificheat_sand	835 m^2/s^2*K	0.835 J/g K
specificheat_soil	835 m^2/s^2*K	0.835 J/g K
specificheat_wood	1700 m^2/s^2*K	1.7 J/g K
specificheat_sucrose	1244 m^2/s^2*K	1.244 J/g K
tonoil	41868000000 m^2*kg/s^2	1e10 cal_IT
toe	41868000000 m^2*kg/s^2	tonoil
toncoal	29307600000 m^2*kg/s^2	7e9 cal_IT
charcoal	30000000 m^2/s^2	30 GJ/tonne
woodenergy_dry	20000000 m^2/s^2	20 GJ/tonne
woodenergy_airdry	15000000 m^2/s^2	15 GJ/tonne
coal_bituminous	27000000 m^2/s^2	27 GJ / tonne
coal_lignite	15000000 m^2/s^2	15 GJ / tonne
heating	37299999999.9999924 kg/m*s^2	37.3 MJ/liter
fueloil	39699999999.9999924 kg/m*s^2	39.7 MJ/liter
propane	93300000 kg/m*s^2	93.3 MJ/m^3
butane	124000000 kg/m*s^2	124 MJ/m^3
uranium_pure	82099829549624.1875 m^2/s^2	200 MeV avogadro / (235.0439299 g/mol)
uranium_natural	574698806847.369385 m^2/s^2	0.7% uranium_pure
POWER	1 m^2*kg/s^3	watt
VA	1 m^2*kg/s^3	volt ampere
kWh	3600000 m^2*kg/s^2	kilowatt hour
horsepower	745.699871582270134 m^2*kg/s^3	550 foot pound force / sec
mechanicalhorsepower	745.699871582270134 m^2*kg/s^3	horsepower
hp	745.699871582270134 m^2*kg/s^3	horsepower
metrichorsepower	735.498749999999973 m^2*kg/s^3	75 kilogram force meter / sec
electrichorsepower	746 m^2*kg/s^3	746 W
boilerhorsepower	9809.5 m^2*kg/s^3	9809.50 W
waterhorsepower	746.043000000000006 m^2*kg/s^3	746.043 W
brhorsepower	745.700000000000045 m^2*kg/s^3	745.70 W
donkeypower	250 m^2*kg/s^3	250 W
chevalvapeur	735.498749999999973 m^2*kg/s^3	metrichorsepower
THERMAL_CONDUCTIVITY	1 m*kg/s^3*K	POWER / AREA (TEMPERATURE_DIFFERENCE/LENGTH)
THERMAL_RESISTIVITY	1 s^3*K/m*kg	1/THERMAL_CONDUCTIVITY
THERMAL_CONDUCTANCE	1 m^2*kg/s^3*K	POWER / TEMPERATURE_DIFFERENCE
THERMAL_RESISTANCE	1 s^3*K/m^2*kg	1/THERMAL_CONDUCTANCE
THERMAL_ADMITTANCE	1 kg/s^3*K	THERMAL_CONDUCTIVITY / LENGTH
THERMAL_INSULANCE	1 s^3*K/kg	THERMAL_RESISTIVITY LENGTH
THERMAL_INSULATION	1 s^3*K/kg	THERMAL_RESISTIVITY LENGTH
europeanUvalue	1 kg/s^3*K	watt / m^2 K
RSI	1 s^3*K/kg	degC m^2 / W
clo	0.154999999999999999 s^3*K/kg	0.155 degC m^2 / W
tog	0.100000000000000006 s^3*K/kg	0.1 degC m^2 / W
ENTROPY	1 m^2*kg/s^2*K	ENERGY / TEMPERATURE
langley	41840 kg/s^2	thermcalorie/cm^2
poncelet	980.664999999999964 m^2*kg/s^3	100 kg force m / s
frigorie	4185.80000000000018 m^2*kg/s^2	1000 cal_15
airwatt	0.999233430733786898 m^2*kg/s^3	8.5 (ft^3/min) inH2O
perm_0C	5.72134946709451128e-11 s/m	grain / hr ft^2 inHg
perm_zero	5.72134946709451128e-11 s/m	perm_0C
perm_0	5.72134946709451128e-11 s/m	perm_0C
perm	5.72134946709451128e-11 s/m	perm_0C
perm_23C	5.74522610462651931e-11 s/m	grain / hr ft^2 in Hg23C
perm_twentythree	5.74522610462651931e-11 s/m	perm_23C
pair	2	2
brace	2	2
nest	3	3
hattrick	3	3
dicker	10	10
dozen	12	12
bakersdozen	13	13
score	20	20
flock	40	40
timer	40	40
shock	60	60
toncount	100	100
longhundred	120	120
gross	144	144
greatgross	1728	12 gross
tithe	0.100000000000000006	1|10
shortquire	24	24
quire	25	25
shortream	480	480
ream	500	500
perfectream	516	516
bundle	1000	2 reams
bale	5000	5 bundles
lettersize	0.0603224600000000152 m^2	8.5 inch 11 inch
legalsize	0.0767740400000000156 m^2	8.5 inch 14 inch
ledgersize	0.120644920000000017 m^2	11 inch 17 inch
executivesize	0.0491128050000000163 m^2	7.25 inch 10.5 inch
Apaper	0.0603224600000000152 m^2	8.5 inch 11 inch
Bpaper	0.120644920000000017 m^2	11 inch 17 inch
Cpaper	0.241289840000000061 m^2	17 inch 22 inch
Dpaper	0.482579680000000066 m^2	22 inch 34 inch
Epaper	0.965159360000000244 m^2	34 inch 44 inch
envelope6_25size	0.0135483600000000023 m^2	3.5 inch 6 inch
envelope6_75size	0.0152015825000000031 m^2	3.625 inch 6.5 inch
envelope7size	0.016330612500000001 m^2	3.75 inch 6.75 inch
envelope7_75size	0.0187499625000000052 m^2	3.875 inch 7.5 inch
envelope8_625size	0.0201713306250000043 m^2	3.625 inch 8.625 inch
envelope9size	0.0221874556250000014 m^2	3.875 inch 8.875 inch
envelope10size	0.0252822075000000042 m^2	4.125 inch 9.5 inch
envelope11size	0.0301209075000000021 m^2	4.5 inch 10.375 inch
envelope12size	0.0337096100000000079 m^2	4.75 inch 11 inch
envelope14size	0.0370967000000000102 m^2	5 inch 11.5 inch
envelope16size	0.04645152000000001 m^2	6 inch 12 inch
envelopeA1size	0.0119858631250000028 m^2	3.625 inch 5.125 inch
envelopeA2size	0.0162298062500000027 m^2	4.375 inch 5.75 inch
envelopeA6size	0.0199193150000000034 m^2	4.75 inch 6.5 inch
envelopeA7size	0.0245564025000000047 m^2	5.25 inch 7.25 inch
envelopeA8size	0.0288305875000000079 m^2	5.5 inch 8.125 inch   
envelopeA9size	0.0324596125000000124 m^2	5.75 inch 8.75 inch
envelopeA10size	0.0367741200000000074 m^2	6 inch 9.5 inch
envelope4bar	0.0119858631250000028 m^2	3.625 inch 5.125 inch
envelope5_5bar	0.0162298062500000027 m^2	4.375 inch 5.75 inch
envelope6bar	0.0199193150000000034 m^2	4.75 inch 6.5 inch
envelope1baby	0.00508063500000000088 m^2	2.25 inch 3.5 inch
envelope00coin	0.00299394562500000056 m^2	1.6875 inch 2.75 inch
envelope1coin	0.00508063500000000088 m^2	2.25 inch 3.5 inch
envelope3coin	0.00685482500000000102 m^2	2.5 inch 4.25 inch
envelope4coin	0.00870966000000000101 m^2	3 inch 4.5 inch
envelope4_5coin	0.00943546500000000225 m^2	3 inch 4.875 inch
envelope5coin	0.00973788375000000234 m^2	2.875 inch 5.25 inch
envelope5_5coin	0.0110886875000000031 m^2	3.125 inch 5.5 inch
envelope6coin	0.0130644900000000015 m^2	3.375 inch 6 inch
envelope7coin	0.014677390000000002 m^2	3.5 inch 6.5 inch
A0paper	0.999949000000000088 m^2	841 mm 1189 mm
A1paper	0.499553999999999998 m^2	594 mm  841 mm
A2paper	0.249480000000000007 m^2	420 mm  594 mm
A3paper	0.124740000000000004 m^2	297 mm  420 mm
A4paper	0.0623700000000000018 m^2	210 mm  297 mm
A5paper	0.03108 m^2	148 mm  210 mm
A6paper	0.01554 m^2	105 mm  148 mm
A7paper	0.00777 m^2	74 mm  105 mm
A8paper	0.00384799999999999986 m^2	52 mm   74 mm
A9paper	0.00192400000000000015 m^2	37 mm   52 mm
A10paper	0.000961999999999999965 m^2	26 mm   37 mm
B0paper	1.41399999999999992 m^2	1000 mm 1414 mm
B1paper	0.706999999999999962 m^2	707 mm 1000 mm
B2paper	0.353499999999999981 m^2	500 mm  707 mm
B3paper	0.17649999999999999 m^2	353 mm  500 mm
B4paper	0.0882499999999999951 m^2	250 mm  353 mm
B5paper	0.0439999999999999974 m^2	176 mm  250 mm
B6paper	0.0219999999999999987 m^2	125 mm  176 mm
B7paper	0.0109999999999999994 m^2	88 mm  125 mm
B8paper	0.00545599999999999991 m^2	62 mm   88 mm
B9paper	0.00272799999999999996 m^2	44 mm   62 mm
B10paper	0.00136399999999999998 m^2	31 mm   44 mm
C0paper	1.18934899999999999 m^2	917 mm 1297 mm
C1paper	0.594216000000000077 m^2	648 mm  917 mm
C2paper	0.296783999999999992 m^2	458 mm  648 mm
C3paper	0.148391999999999996 m^2	324 mm  458 mm
C4paper	0.0741959999999999981 m^2	229 mm  324 mm
C5paper	0.037097999999999999 m^2	162 mm  229 mm
C6paper	0.0184680000000000018 m^2	114 mm  162 mm
C7paper	0.00923400000000000089 m^2	81 mm  114 mm
C8paper	0.00461700000000000044 m^2	57 mm   81 mm
C9paper	0.00227999999999999991 m^2	40 mm   57 mm
C10paper	0.00112000000000000012 m^2	28 mm   40 mm
gsm	0.00100000000000000002 kg/m^2	grams / meter^2
poundbookpaper	0.0014801464834508617 kg/m^2	lb / 25 inch 38 inch ream
lbbook	0.0014801464834508617 kg/m^2	poundbookpaper
poundtextpaper	0.0014801464834508617 kg/m^2	poundbookpaper
lbtext	0.0014801464834508617 kg/m^2	poundtextpaper
poundoffsetpaper	0.0014801464834508617 kg/m^2	poundbookpaper
lboffset	0.0014801464834508617 kg/m^2	poundoffsetpaper
poundbiblepaper	0.0014801464834508617 kg/m^2	poundbookpaper
lbbible	0.0014801464834508617 kg/m^2	poundbiblepaper
poundtagpaper	0.00162747587879434998 kg/m^2	lb / 24 inch 36 inch ream
lbtag	0.00162747587879434998 kg/m^2	poundtagpaper
poundbagpaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbbag	0.00162747587879434998 kg/m^2	poundbagpaper
poundnewsprintpaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbnewsprint	0.00162747587879434998 kg/m^2	poundnewsprintpaper
poundposterpaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbposter	0.00162747587879434998 kg/m^2	poundposterpaper
poundtissuepaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbtissue	0.00162747587879434998 kg/m^2	poundtissuepaper
poundwrappingpaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbwrapping	0.00162747587879434998 kg/m^2	poundwrappingpaper
poundwaxingpaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbwaxing	0.00162747587879434998 kg/m^2	poundwaxingpaper
poundglassinepaper	0.00162747587879434998 kg/m^2	poundtagpaper
lbglassine	0.00162747587879434998 kg/m^2	poundglassinepaper
poundcoverpaper	0.00270411376784291963 kg/m^2	lb / 20 inch 26 inch ream
lbcover	0.00270411376784291963 kg/m^2	poundcoverpaper
poundindexpaper	0.00180795777470693468 kg/m^2	lb / 25.5 inch 30.5 inch ream
lbindex	0.00180795777470693468 kg/m^2	poundindexpaper
poundindexbristolpaper	0.00180795777470693468 kg/m^2	poundindexpaper
lbindexbristol	0.00180795777470693468 kg/m^2	poundindexpaper
poundbondpaper	0.00375973037240192069 kg/m^2	lb / 17 inch 22 inch ream
lbbond	0.00375973037240192069 kg/m^2	poundbondpaper
poundwritingpaper	0.00375973037240192069 kg/m^2	poundbondpaper
lbwriting	0.00375973037240192069 kg/m^2	poundwritingpaper
poundledgerpaper	0.00375973037240192069 kg/m^2	poundbondpaper
lbledger	0.00375973037240192069 kg/m^2	poundledgerpaper
poundcopypaper	0.00375973037240192069 kg/m^2	poundbondpaper
lbcopy	0.00375973037240192069 kg/m^2	poundcopypaper
poundblottingpaper	0.00308363850718929499 kg/m^2	lb / 19 inch 24 inch ream
lbblotting	0.00308363850718929499 kg/m^2	poundblottingpaper
poundblankspaper	0.00228269344038688031 kg/m^2	lb / 22 inch 28 inch ream
lbblanks	0.00228269344038688031 kg/m^2	poundblankspaper
poundpostcardpaper	0.00219280960511238727 kg/m^2	lb / 22.5 inch 28.5 inch ream
lbpostcard	0.00219280960511238727 kg/m^2	poundpostcardpaper
poundweddingbristol	0.00219280960511238727 kg/m^2	poundpostcardpaper
lbweddingbristol	0.00219280960511238727 kg/m^2	poundweddingbristol
poundbristolpaper	0.00219280960511238727 kg/m^2	poundweddingbristol
lbbristol	0.00219280960511238727 kg/m^2	poundbristolpaper
poundboxboard	0.00488242763638305037 kg/m^2	lb / 1000 ft^2
lbboxboard	0.00488242763638305037 kg/m^2	poundboxboard
poundpaperboard	0.00488242763638305037 kg/m^2	poundboxboard
lbpaperboard	0.00488242763638305037 kg/m^2	poundpaperboard
paperM	0.000453592370000000043 kg	lb / 1000
pointthickness	2.54000000000000041e-05 m	0.001 in
paperdensity	799.999999999999886 kg/m^3	0.8 g/cm^3
papercaliper	20.3200000000000003 kg/m^2	in paperdensity
paperpoint	0.0203200000000000013 kg/m^2	pointthickness paperdensity
fournierpoint	0.000348826666666666692 m	0.1648 inch / 12
bertholdpoint	0.000375939849624060173 m	1|2660 m
INpoint	0.000400000000000000019 m	0.4 mm
germandidotpoint	0.000376064999999999971 m	0.376065 mm
metricpoint	0.000375000000000000008 m	3|8 mm
oldpoint	0.000351459803514598049 m	1|72.27 inch
printerspoint	0.000351459803514598049 m	oldpoint
texpoint	0.000351459803514598049 m	oldpoint
texscaledpoint	5.36285100577694777e-09 m	1|65536 texpoint
texsp	5.36285100577694777e-09 m	texscaledpoint
computerpoint	0.000352777777777777812 m	1|72 inch
point	0.000352777777777777812 m	computerpoint
computerpica	0.00423333333333333374 m	12 computerpoint
postscriptpoint	0.000352777777777777812 m	computerpoint
pspoint	0.000352777777777777812 m	postscriptpoint
twip	1.76388888888888926e-05 m	1|20 point
Q	0.000250000000000000005 m	1|4 mm
didotpoint	0.000376064999999999971 m	germandidotpoint
europeanpoint	0.000376064999999999971 m	didotpoint
cicero	0.00451277999999999922 m	12 didotpoint
stick	0.0508000000000000049 m	2 in
excelsior	0.00105437941054379409 m	3 oldpoint
brilliant	0.00123010931230109325 m	3.5 oldpoint
diamondtype	0.0014058392140583922 m	4 oldpoint
pearl	0.0017572990175729903 m	5 oldpoint
agate	0.00193302891933028924 m	5.5 oldpoint
ruby	0.00193302891933028924 m	agate
nonpareil	0.00210875882108758819 m	6 oldpoint
mignonette	0.00228448872284488713 m	6.5 oldpoint
emerald	0.00228448872284488713 m	mignonette
minion	0.00246021862460218651 m	7 oldpoint
brevier	0.00281167842811678439 m	8 oldpoint
bourgeois	0.00316313823163138228 m	9 oldpoint
longprimer	0.0035145980351459806 m	10 oldpoint
smallpica	0.00386605783866057848 m	11 oldpoint
pica	0.00421751764217517637 m	12 oldpoint
english	0.00492043724920437301 m	14 oldpoint
columbian	0.00562335685623356878 m	16 oldpoint
greatprimer	0.00632627646326276456 m	18 oldpoint
paragon	0.0070291960702919612 m	20 oldpoint
meridian	0.0154642313546423139 m	44 oldpoint
canon	0.0168700705687007055 m	48 oldpoint
nonplusultra	0.000752129999999999943 m	2 didotpoint
brillant	0.00112819499999999981 m	3 didotpoint
diamant	0.00150425999999999989 m	4 didotpoint
perl	0.00188032499999999997 m	5 didotpoint
nonpareille	0.00225638999999999961 m	6 didotpoint
kolonel	0.00263245499999999969 m	7 didotpoint
petit	0.00300851999999999977 m	8 didotpoint
borgis	0.00338458499999999985 m	9 didotpoint
korpus	0.00376064999999999993 m	10 didotpoint
corpus	0.00376064999999999993 m	korpus
garamond	0.00376064999999999993 m	korpus
mittel	0.00526490999999999938 m	14 didotpoint
tertia	0.00601703999999999954 m	16 didotpoint
text	0.0067691699999999997 m	18 didotpoint
kleine_kanon	0.0120340799999999991 m	32 didotpoint
kanon	0.0135383399999999994 m	36 didotpoint
grobe_kanon	0.0157947299999999999 m	42 didotpoint
missal	0.0180511199999999969 m	48 didotpoint
kleine_sabon	0.0270766799999999988 m	72 didotpoint
grobe_sabon	0.0315894599999999998 m	84 didotpoint
INFORMATION	0.125 B	bit
nat	0.180336880111120507 B	(1/0.693147180559945) bits
hartley	0.415241011860920384 B	3.321928094887363 bits
ban	0.415241011860920384 B	hartley
dit	0.415241011860920384 B	hartley
bps	0.125 B/s	bit/sec
octet	1 B	8 bits
nybble	0.5 B	4 bits
nibble	0.5 B	nybble
nyp	0.25 B	2 bits
meg	1000000 B	megabyte
gig	1000000000 B	gigabyte
jiffy	0.0100000000000000002 s	0.01 sec
jiffies	0.0100000000000000002 s	jiffy
cdaudiospeed	176400 B/s	44.1 kHz 2*16 bits
cdromspeed	153600 B/s	75 2048 bytes / sec
dvdspeed	1385000 B/s	1385 kB/s
octave	2	2
majorthird	1.25	5|4
minorthird	1.19999999999999996	6|5
musicalfourth	1.33333333333333326	4|3
musicalfifth	1.5	3|2
majorsixth	1.66666666666666652	musicalfourth majorthird
minorsixth	1.59999999999999987	musicalfourth minorthird
majorseventh	1.875	musicalfifth majorthird
minorseventh	1.79999999999999982	musicalfifth minorthird
pythagoreancomma	1.01364326477050781	musicalfifth^12 / octave^7
dotted	1.5	3|2
doubledotted	1.75	7|4
woolyarnrun	3225.45108066963303 m/kg	1600 yard/pound
yarncut	604.772077625556221 m/kg	300 yard/pound
cottonyarncount	1693.36181735155742 m/kg	840 yard/pound
linenyarncount	604.772077625556221 m/kg	300 yard/pound
worstedyarncount	1128.90787823437176 m/kg	1680 ft/pound
metricyarncount	1000 m/kg	meter/gram
manchesteryarnnumber	1.93771346818952303e-06 kg/m	drams/1000 yards
pli	17.8579673228346465 kg/m	lb/in
typp	2015.90692541852059 m/kg	1000 yd/lb
asbestoscut	201.590692541852064 m/kg	100 yd/lb
tex	9.99999999999999955e-07 kg/m	gram / km
drex	9.99999999999999955e-08 kg/m	0.1 tex
poumar	4.96054647856517937e-07 kg/m	lb / 1e6 yard
skeincotton	109.728000000000009 m	80*54 inch
cottonbolt	36.5760000000000005 m	120 ft
woolbolt	64.0080000000000098 m	210 ft
bolt	36.5760000000000005 m	cottonbolt
heer	548.6400000000001 m	600 yards
cut	274.32000000000005 m	300 yards
lea	274.32000000000005 m	300 yards
sailmakersyard	0.723900000000000099 m	28.5 in
sailmakersounce	0.0428283125998513148 kg/m^2	oz / sailmakersyard 36 inch
silkmomme	0.00433446057048713501 kg/m^2	momme / 25 yards 1.49 inch
silkmm	0.00433446057048713501 kg/m^2	silkmomme
mcg	1.00000000000000006e-09 kg	microgram
iudiptheria	6.28000000000000065e-08 kg	62.8 microgram
iupenicillin	5.99999999999999996e-10 kg	0.6 microgram
iuinsulin	4.16700000000000019e-08 kg	41.67 microgram
drop	5.0000000000000011e-08 m^3	1|20 ml
bloodunit	0.000450000000000000096 m^3	450 ml
frenchcathetersize	0.000333333333333333322 m	1|3 mm
charriere	0.000333333333333333322 m	frenchcathetersize
hectare	10000 m^2	hectoare
megohm	1000000 m^2*kg/s^3*A^2	megaohm
kilohm	1000 m^2*kg/s^3*A^2	kiloohm
microhm	9.99999999999999955e-07 m^2*kg/s^3*A^2	microohm
megalerg	0.100000000000000006 m^2*kg/s^2	megaerg
USpennyweight	0.00250000000000000005 kg	2.5 grams
USnickelweight	0.0050000000000000001 kg	5 grams
USdollarmass	0.00809999999999999956 kg	8.1 grams
cord	3.62455636377600054 m^3	4*4*8 ft^3
facecord	1.81227818188800027 m^3	1|2 cord
cordfoot	0.453069545472000068 m^3	1|8 cord
cordfeet	0.453069545472000068 m^3	cordfoot
housecord	1.20818545459200011 m^3	1|3 cord
boardfoot	0.00235973721600000021 m^3	ft^2 inch
boardfeet	0.00235973721600000021 m^3	boardfoot
fbm	0.00235973721600000021 m^3	boardfoot
stack	3.05821943193600099 m^3	4 yard^3
rick	1.20818545459200033 m^3	4 ft 8 ft 16 in
stere	1 m^3	m^3
timberfoot	0.0283168465920000043 m^3	ft^3
standard	4.67227968768000146 m^3	120 12 ft 11 in 1.5 in
hoppusfoot	0.0360541288631335277 m^3	(4/pi) ft^3
hoppusboardfoot	0.0030045107385944605 m^3	1|12 hoppusfoot
hoppuston	1.80270644315667639 m^3	50 hoppusfoot
deal	0.0648927734400000095 m^3	12 ft 11 in 2.5 in
wholedeal	0.0324463867200000047 m^3	12 ft 11 in 1.25 in
splitdeal	0.0162231933600000024 m^3	12 ft 11 in 5|8 in
poundcut	119.826427316896584 kg/m^3	pound / gallon
lbcut	119.826427316896584 kg/m^3	poundcut
FLUID_FLOW	1 m^3/s	VOLUME / TIME
cumec	1 m^3/s	m^3/s
cusec	0.0283168465920000043 m^3/s	ft^3/s
gph	1.05150327333333364e-06 m^3/s	gal/hr
gpm	6.30901964000000305e-05 m^3/s	gal/min
mgd	0.0438126363888889023 m^3/s	megagal/day
cfs	0.0283168465920000043 m^3/s	ft^3/s
cfh	7.86579072000000036e-06 m^3/s	ft^3/hour
cfm	0.000471947443200000096 m^3/s	ft^3/min
lpm	1.66666666666666709e-05 m^3/s	liter/min
lfm	0.00508000000000000031 m/s	ft/min
pru	7999343244.89999676 kg/m^4*s	mmHg / (ml/min)
minersinchAZ	0.000707921164800000063 m^3/s	1.5 ft^3/min
minersinchCA	0.000707921164800000063 m^3/s	1.5 ft^3/min
minersinchMT	0.000707921164800000063 m^3/s	1.5 ft^3/min
minersinchNV	0.000707921164800000063 m^3/s	1.5 ft^3/min
minersinchOR	0.000707921164800000063 m^3/s	1.5 ft^3/min
minersinchID	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchKS	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchNE	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchNM	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchND	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchSD	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchUT	0.000566336931840000094 m^3/s	1.2 ft^3/min
minersinchCO	0.000737417880000000147 m^3/s	1 ft^3/sec / 38.4
minersinchBC	0.000792871704576000088 m^3/s	1.68 ft^3/min
sverdrup	1000000 m^3/s	1e6 m^3 / sec
GAS_FLOW	1 m^2*kg/s^3	PRESSURE FLUID_FLOW
sccm	0.00168875000000000015 m^2*kg/s^3	atm cc/min
sccs	0.101325000000000012 m^2*kg/s^3	atm cc/sec
scfh	0.797001244704000134 m^2*kg/s^3	atm ft^3/hour
scfm	47.820074682240012 m^2*kg/s^3	atm ft^3/min
slpm	1.6887500000000002 m^2*kg/s^3	atm liter/min
slph	0.0281458333333333387 m^2*kg/s^3	atm liter/hour
lusec	0.000133322387414999992 m^2*kg/s^3	liter micron Hg / s
lapserate	0.0064999999999999997 K/m	6.5 K/km
R_1976	8.31432000000000038 m^2*kg/s^2*K*mol	8.31432e3 N m/(kmol K)
stdatmT0	288.149999999999977 K	288.15 K
stdatmP0	101325 kg/m*s^2	atm
earthradUSAtm	6356766 m	6356766 m
Patm	101325 kg/m*s^2	atm
g00	-1	(-1)
g000	-2	(-2)
g0000	-3	(-3)
g00000	-4	(-4)
g000000	-5	(-5)
g0000000	-6	(-6)
dmtxxcoarse	0.000119999999999999989 m	120 micron
dmtsilver	0.000119999999999999989 m	dmtxxcoarse
dmtxx	0.000119999999999999989 m	dmtxxcoarse
dmtxcoarse	5.99999999999999947e-05 m	60 micron
dmtx	5.99999999999999947e-05 m	dmtxcoarse
dmtblack	5.99999999999999947e-05 m	dmtxcoarse
dmtcoarse	4.49999999999999961e-05 m	45 micron
dmtc	4.49999999999999961e-05 m	dmtcoarse
dmtblue	4.49999999999999961e-05 m	dmtcoarse
dmtfine	2.49999999999999978e-05 m	25 micron
dmtred	2.49999999999999978e-05 m	dmtfine
dmtf	2.49999999999999978e-05 m	dmtfine
dmtefine	9.00000000000000023e-06 m	9 micron
dmte	9.00000000000000023e-06 m	dmtefine
dmtgreen	9.00000000000000023e-06 m	dmtefine
dmtceramic	6.99999999999999989e-06 m	7 micron
dmtcer	6.99999999999999989e-06 m	dmtceramic
dmtwhite	6.99999999999999989e-06 m	dmtceramic
dmteefine	3.00000000000000008e-06 m	3 micron
dmttan	3.00000000000000008e-06 m	dmteefine
dmtee	3.00000000000000008e-06 m	dmteefine
hardtranslucentarkansas	6.00000000000000015e-06 m	6 micron
softarkansas	2.19999999999999994e-05 m	22 micron
extrafineindia	2.19999999999999994e-05 m	22 micron
fineindia	3.49999999999999969e-05 m	35 micron
mediumindia	5.34999999999999994e-05 m	53.5 micron
coarseindia	9.69999999999999996e-05 m	97 micron
finecrystolon	4.49999999999999961e-05 m	45 micron
mediumcrystalon	7.79999999999999986e-05 m	78 micron
coarsecrystalon	0.000126999999999999997 m	127 micron
hardblackarkansas	6.00000000000000015e-06 m	6 micron
hardwhitearkansas	1.09999999999999997e-05 m	11 micron
washita	3.49999999999999969e-05 m	35 micron
sizeAring	0.0374999999999999986 m	37.50 mm
sizeBring	0.0387499999999999997 m	38.75 mm
sizeCring	0.0400000000000000008 m	40.00 mm
sizeDring	0.0412500000000000019 m	41.25 mm
sizeEring	0.0425000000000000031 m	42.50 mm
sizeFring	0.0437500000000000042 m	43.75 mm
sizeGring	0.0449999999999999983 m	45.00 mm
sizeHring	0.0462499999999999994 m	46.25 mm
sizeIring	0.0475000000000000006 m	47.50 mm
sizeJring	0.0487500000000000017 m	48.75 mm
sizeKring	0.0500000000000000028 m	50.00 mm
sizeLring	0.0512500000000000039 m	51.25 mm
sizeMring	0.0524999999999999981 m	52.50 mm
sizeNring	0.0537499999999999992 m	53.75 mm
sizeOring	0.0550000000000000003 m	55.00 mm
sizePring	0.0562500000000000014 m	56.25 mm
sizeQring	0.0575000000000000025 m	57.50 mm
sizeRring	0.0587500000000000036 m	58.75 mm
sizeSring	0.0599999999999999978 m	60.00 mm
sizeTring	0.0612499999999999989 m	61.25 mm
sizeUring	0.0625 m	62.50 mm
sizeVring	0.0637500000000000011 m	63.75 mm
sizeWring	0.0650000000000000022 m	65.00 mm
sizeXring	0.0662500000000000033 m	66.25 mm
sizeYring	0.0675000000000000044 m	67.50 mm
sizeZring	0.0687500000000000056 m	68.75 mm
mph	0.447039999999999993 m/s	mile/hr
mpg	425143.707430271839 m^-2	mile/gal
kph	0.27777777777777779 m/s	km/hr
fL	3.42625909963539055 cd/m^2	footlambert
fpm	0.00508000000000000031 m/s	ft/min
fps	0.304800000000000015 m/s	ft/s
mi	1609.34400000000005 m	mile
smi	1609.34400000000005 m	mile
nmi	1852 m	nauticalmile
mcm	5.06707479097497915e-07 m^2	1e3 circularmil
ipy	8.04894621877340687e-10 m/s	inch/year
ccf	2.83168465920000045 m^3	100 ft^3
Mcf	28.3168465920000045 m^3	1000 ft^3
kp	9.80664999999999942 m*kg/s^2	kilopond
kpm	9.80664999999999942 m^2*kg/s^2	kp meter
Wh	3600 m^2*kg/s^2	W hour
hph	2684519.53769617248 m^2*kg/s^2	hp hour
plf	1.48816394356955373 kg/m	lb / foot
pa	1 kg/m*s^2	Pa
ev	1.60217662080000009e-19 m^2*kg/s^2	eV
